example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
13,19120,nie,no,no,0,1,294,Ċ,0.277344
13,19120,nie,no,no,0,2,291,Ċ,0.082031
13,19120,nie,no,no,0,3,293,assistant,0.034424
13,19120,nie,no,no,0,4,289,?,0.032715
13,19120,nie,no,no,0,5,292,<|im_start|>,0.013855
13,19120,nie,no,no,1,1,291,Ċ,0.141602
13,19120,nie,no,no,1,2,294,Ċ,0.130859
13,19120,nie,no,no,1,3,293,assistant,0.066895
13,19120,nie,no,no,1,4,289,?,0.047607
13,19120,nie,no,no,1,5,292,<|im_start|>,0.037354
13,19120,nie,no,no,2,1,294,Ċ,0.215820
13,19120,nie,no,no,2,2,293,assistant,0.167969
13,19120,nie,no,no,2,3,291,Ċ,0.163086
13,19120,nie,no,no,2,4,292,<|im_start|>,0.057617
13,19120,nie,no,no,2,5,3,Answer,0.028687
13,19120,nie,no,no,3,1,0,<|im_start|>,0.640625
13,19120,nie,no,no,3,2,23,Ċ,0.054688
13,19120,nie,no,no,3,3,294,Ċ,0.049805
13,19120,nie,no,no,3,4,293,assistant,0.046631
13,19120,nie,no,no,3,5,291,Ċ,0.045410
13,19120,nie,no,no,4,1,0,<|im_start|>,0.738281
13,19120,nie,no,no,4,2,293,assistant,0.079590
13,19120,nie,no,no,4,3,294,Ċ,0.038574
13,19120,nie,no,no,4,4,291,Ċ,0.032959
13,19120,nie,no,no,4,5,23,Ċ,0.019897
13,19120,nie,no,no,5,1,0,<|im_start|>,0.781250
13,19120,nie,no,no,5,2,294,Ċ,0.075195
13,19120,nie,no,no,5,3,293,assistant,0.043213
13,19120,nie,no,no,5,4,292,<|im_start|>,0.020508
13,19120,nie,no,no,5,5,3,Answer,0.011230
13,19120,nie,no,no,6,1,0,<|im_start|>,0.574219
13,19120,nie,no,no,6,2,294,Ċ,0.061523
13,19120,nie,no,no,6,3,293,assistant,0.050049
13,19120,nie,no,no,6,4,23,Ċ,0.040771
13,19120,nie,no,no,6,5,291,Ċ,0.030151
13,19120,nie,no,no,7,1,0,<|im_start|>,0.617188
13,19120,nie,no,no,7,2,294,Ċ,0.083496
13,19120,nie,no,no,7,3,293,assistant,0.034668
13,19120,nie,no,no,7,4,3,Answer,0.025146
13,19120,nie,no,no,7,5,23,Ċ,0.023193
13,19120,nie,no,no,8,1,0,<|im_start|>,0.388672
13,19120,nie,no,no,8,2,20,Ċ,0.103516
13,19120,nie,no,no,8,3,294,Ċ,0.074219
13,19120,nie,no,no,8,4,291,Ċ,0.059326
13,19120,nie,no,no,8,5,293,assistant,0.044189
13,19120,nie,no,no,9,1,0,<|im_start|>,0.621094
13,19120,nie,no,no,9,2,294,Ċ,0.088379
13,19120,nie,no,no,9,3,291,Ċ,0.076660
13,19120,nie,no,no,9,4,293,assistant,0.044434
13,19120,nie,no,no,9,5,20,Ċ,0.029663
13,19120,nie,no,no,10,1,0,<|im_start|>,0.408203
13,19120,nie,no,no,10,2,294,Ċ,0.135742
13,19120,nie,no,no,10,3,291,Ċ,0.092285
13,19120,nie,no,no,10,4,20,Ċ,0.079590
13,19120,nie,no,no,10,5,23,Ċ,0.039551
13,19120,nie,no,no,11,1,0,<|im_start|>,0.488281
13,19120,nie,no,no,11,2,294,Ċ,0.136719
13,19120,nie,no,no,11,3,291,Ċ,0.045654
13,19120,nie,no,no,11,4,293,assistant,0.027710
13,19120,nie,no,no,11,5,20,Ċ,0.026367
13,19120,nie,no,no,12,1,0,<|im_start|>,0.371094
13,19120,nie,no,no,12,2,294,Ċ,0.151367
13,19120,nie,no,no,12,3,291,Ċ,0.062256
13,19120,nie,no,no,12,4,12,'.,0.043457
13,19120,nie,no,no,12,5,11,no,0.043213
13,19120,nie,no,no,13,1,0,<|im_start|>,0.609375
13,19120,nie,no,no,13,2,294,Ċ,0.060791
13,19120,nie,no,no,13,3,291,Ċ,0.059326
13,19120,nie,no,no,13,4,20,Ċ,0.041992
13,19120,nie,no,no,13,5,293,assistant,0.038818
13,19120,nie,no,no,14,1,0,<|im_start|>,0.511719
13,19120,nie,no,no,14,2,294,Ċ,0.143555
13,19120,nie,no,no,14,3,291,Ċ,0.085938
13,19120,nie,no,no,14,4,292,<|im_start|>,0.035156
13,19120,nie,no,no,14,5,293,assistant,0.030273
13,19120,nie,no,no,15,1,0,<|im_start|>,0.462891
13,19120,nie,no,no,15,2,294,Ċ,0.112793
13,19120,nie,no,no,15,3,291,Ċ,0.095703
13,19120,nie,no,no,15,4,23,Ċ,0.035156
13,19120,nie,no,no,15,5,292,<|im_start|>,0.027588
13,19120,nie,no,no,16,1,0,<|im_start|>,0.152344
13,19120,nie,no,no,16,2,294,Ċ,0.139648
13,19120,nie,no,no,16,3,291,Ċ,0.074219
13,19120,nie,no,no,16,4,293,assistant,0.066895
13,19120,nie,no,no,16,5,15,.,0.064941
13,19120,nie,no,no,17,1,0,<|im_start|>,0.365234
13,19120,nie,no,no,17,2,294,Ċ,0.121094
13,19120,nie,no,no,17,3,20,Ċ,0.075195
13,19120,nie,no,no,17,4,291,Ċ,0.061279
13,19120,nie,no,no,17,5,12,'.,0.053223
13,19120,nie,no,no,18,1,0,<|im_start|>,0.257812
13,19120,nie,no,no,18,2,294,Ċ,0.178711
13,19120,nie,no,no,18,3,291,Ċ,0.104980
13,19120,nie,no,no,18,4,20,Ċ,0.047363
13,19120,nie,no,no,18,5,12,'.,0.041992
13,19120,nie,no,no,19,1,0,<|im_start|>,0.322266
13,19120,nie,no,no,19,2,294,Ċ,0.130859
13,19120,nie,no,no,19,3,12,'.,0.053711
13,19120,nie,no,no,19,4,291,Ċ,0.037598
13,19120,nie,no,no,19,5,23,Ċ,0.035400
13,19120,nie,no,no,20,1,0,<|im_start|>,0.443359
13,19120,nie,no,no,20,2,294,Ċ,0.097168
13,19120,nie,no,no,20,3,291,Ċ,0.038818
13,19120,nie,no,no,20,4,12,'.,0.030640
13,19120,nie,no,no,20,5,14,Ġexplanation,0.024536
13,19120,nie,no,no,21,1,294,Ċ,0.112793
13,19120,nie,no,no,21,2,7,yes,0.085938
13,19120,nie,no,no,21,3,18,.,0.075684
13,19120,nie,no,no,21,4,14,Ġexplanation,0.073730
13,19120,nie,no,no,21,5,289,?,0.070801
13,19120,nie,no,no,22,1,0,<|im_start|>,0.330078
13,19120,nie,no,no,22,2,7,yes,0.090820
13,19120,nie,no,no,22,3,294,Ċ,0.080078
13,19120,nie,no,no,22,4,11,no,0.055908
13,19120,nie,no,no,22,5,8,',0.055176
13,19120,nie,no,no,23,1,0,<|im_start|>,0.306641
13,19120,nie,no,no,23,2,294,Ċ,0.142578
13,19120,nie,no,no,23,3,289,?,0.096680
13,19120,nie,no,no,23,4,293,assistant,0.088867
13,19120,nie,no,no,23,5,291,Ċ,0.035156
13,19120,nie,no,no,24,1,0,<|im_start|>,0.196289
13,19120,nie,no,no,24,2,294,Ċ,0.136719
13,19120,nie,no,no,24,3,289,?,0.124023
13,19120,nie,no,no,24,4,293,assistant,0.087891
13,19120,nie,no,no,24,5,17,Ġpunctuation,0.042969
13,19120,nie,no,no,25,1,0,<|im_start|>,0.523438
13,19120,nie,no,no,25,2,294,Ċ,0.126953
13,19120,nie,no,no,25,3,7,yes,0.079590
13,19120,nie,no,no,25,4,293,assistant,0.034180
13,19120,nie,no,no,25,5,11,no,0.033447
13,19120,nie,no,no,26,1,0,<|im_start|>,0.353516
13,19120,nie,no,no,26,2,294,Ċ,0.123047
13,19120,nie,no,no,26,3,289,?,0.059326
13,19120,nie,no,no,26,4,7,yes,0.041748
13,19120,nie,no,no,26,5,282,Ġpositively,0.035889
13,19120,nie,no,no,27,1,0,<|im_start|>,0.259766
13,19120,nie,no,no,27,2,294,Ċ,0.164062
13,19120,nie,no,no,27,3,7,yes,0.093262
13,19120,nie,no,no,27,4,18,.,0.078125
13,19120,nie,no,no,27,5,11,no,0.075684
13,19120,nie,no,no,28,1,0,<|im_start|>,0.417969
13,19120,nie,no,no,28,2,294,Ċ,0.128906
13,19120,nie,no,no,28,3,293,assistant,0.075195
13,19120,nie,no,no,28,4,11,no,0.053955
13,19120,nie,no,no,28,5,7,yes,0.053955
13,19120,nie,no,no,29,1,0,<|im_start|>,0.453125
13,19120,nie,no,no,29,2,294,Ċ,0.107910
13,19120,nie,no,no,29,3,7,yes,0.102051
13,19120,nie,no,no,29,4,293,assistant,0.069824
13,19120,nie,no,no,29,5,289,?,0.030029
13,19120,nie,no,no,30,1,0,<|im_start|>,0.425781
13,19120,nie,no,no,30,2,11,no,0.124512
13,19120,nie,no,no,30,3,294,Ċ,0.109863
13,19120,nie,no,no,30,4,7,yes,0.100586
13,19120,nie,no,no,30,5,293,assistant,0.058594
13,19120,nie,no,no,31,1,7,yes,0.181641
13,19120,nie,no,no,31,2,2,Ċ,0.140625
13,19120,nie,no,no,31,3,11,no,0.121094
13,19120,nie,no,no,31,4,9,Ġor,0.089844
13,19120,nie,no,no,31,5,294,Ċ,0.069336
13,19120,nie,no,no,32,1,2,Ċ,0.208008
13,19120,nie,no,no,32,2,11,no,0.195312
13,19120,nie,no,no,32,3,9,Ġor,0.157227
13,19120,nie,no,no,32,4,7,yes,0.134766
13,19120,nie,no,no,32,5,294,Ċ,0.034668
13,19120,nie,no,no,33,1,2,Ċ,0.316406
13,19120,nie,no,no,33,2,9,Ġor,0.194336
13,19120,nie,no,no,33,3,11,no,0.099609
13,19120,nie,no,no,33,4,7,yes,0.063965
13,19120,nie,no,no,33,5,25,Ġa,0.040283
13,19120,nie,no,no,34,1,294,Ċ,0.249023
13,19120,nie,no,no,34,2,9,Ġor,0.218750
13,19120,nie,no,no,34,3,2,Ċ,0.153320
13,19120,nie,no,no,34,4,293,assistant,0.123047
13,19120,nie,no,no,34,5,292,<|im_start|>,0.040283
13,19120,nie,no,no,35,1,294,Ċ,0.253906
13,19120,nie,no,no,35,2,9,Ġor,0.223633
13,19120,nie,no,no,35,3,2,Ċ,0.209961
13,19120,nie,no,no,35,4,293,assistant,0.076660
13,19120,nie,no,no,35,5,292,<|im_start|>,0.027344
14,5569,marginal,yes,no,0,1,133,Ċ,0.283203
14,5569,marginal,yes,no,0,2,130,Ċ,0.082520
14,5569,marginal,yes,no,0,3,132,assistant,0.038330
14,5569,marginal,yes,no,0,4,128,?,0.035400
14,5569,marginal,yes,no,0,5,3,Answer,0.030273
14,5569,marginal,yes,no,1,1,130,Ċ,0.144531
14,5569,marginal,yes,no,1,2,133,Ċ,0.140625
14,5569,marginal,yes,no,1,3,132,assistant,0.069824
14,5569,marginal,yes,no,1,4,128,?,0.052002
14,5569,marginal,yes,no,1,5,131,<|im_start|>,0.041992
14,5569,marginal,yes,no,2,1,133,Ċ,0.201172
14,5569,marginal,yes,no,2,2,132,assistant,0.169922
14,5569,marginal,yes,no,2,3,130,Ċ,0.149414
14,5569,marginal,yes,no,2,4,131,<|im_start|>,0.061279
14,5569,marginal,yes,no,2,5,128,?,0.027466
14,5569,marginal,yes,no,3,1,0,<|im_start|>,0.621094
14,5569,marginal,yes,no,3,2,23,Ċ,0.073242
14,5569,marginal,yes,no,3,3,133,Ċ,0.049316
14,5569,marginal,yes,no,3,4,130,Ċ,0.043213
14,5569,marginal,yes,no,3,5,132,assistant,0.033691
14,5569,marginal,yes,no,4,1,0,<|im_start|>,0.718750
14,5569,marginal,yes,no,4,2,132,assistant,0.071777
14,5569,marginal,yes,no,4,3,133,Ċ,0.041992
14,5569,marginal,yes,no,4,4,130,Ċ,0.033203
14,5569,marginal,yes,no,4,5,23,Ċ,0.027954
14,5569,marginal,yes,no,5,1,0,<|im_start|>,0.773438
14,5569,marginal,yes,no,5,2,133,Ċ,0.080566
14,5569,marginal,yes,no,5,3,132,assistant,0.042725
14,5569,marginal,yes,no,5,4,131,<|im_start|>,0.021729
14,5569,marginal,yes,no,5,5,3,Answer,0.012329
14,5569,marginal,yes,no,6,1,0,<|im_start|>,0.585938
14,5569,marginal,yes,no,6,2,133,Ċ,0.058350
14,5569,marginal,yes,no,6,3,23,Ċ,0.047363
14,5569,marginal,yes,no,6,4,132,assistant,0.043945
14,5569,marginal,yes,no,6,5,130,Ċ,0.034424
14,5569,marginal,yes,no,7,1,0,<|im_start|>,0.636719
14,5569,marginal,yes,no,7,2,133,Ċ,0.077148
14,5569,marginal,yes,no,7,3,132,assistant,0.028320
14,5569,marginal,yes,no,7,4,23,Ċ,0.024292
14,5569,marginal,yes,no,7,5,3,Answer,0.022339
14,5569,marginal,yes,no,8,1,0,<|im_start|>,0.402344
14,5569,marginal,yes,no,8,2,20,Ċ,0.100586
14,5569,marginal,yes,no,8,3,133,Ċ,0.068359
14,5569,marginal,yes,no,8,4,130,Ċ,0.066895
14,5569,marginal,yes,no,8,5,132,assistant,0.044678
14,5569,marginal,yes,no,9,1,0,<|im_start|>,0.625000
14,5569,marginal,yes,no,9,2,133,Ċ,0.077148
14,5569,marginal,yes,no,9,3,130,Ċ,0.074707
14,5569,marginal,yes,no,9,4,132,assistant,0.045898
14,5569,marginal,yes,no,9,5,20,Ċ,0.036133
14,5569,marginal,yes,no,10,1,0,<|im_start|>,0.417969
14,5569,marginal,yes,no,10,2,133,Ċ,0.128906
14,5569,marginal,yes,no,10,3,130,Ċ,0.096680
14,5569,marginal,yes,no,10,4,20,Ċ,0.078613
14,5569,marginal,yes,no,10,5,23,Ċ,0.031982
14,5569,marginal,yes,no,11,1,0,<|im_start|>,0.500000
14,5569,marginal,yes,no,11,2,133,Ċ,0.130859
14,5569,marginal,yes,no,11,3,130,Ċ,0.039551
14,5569,marginal,yes,no,11,4,132,assistant,0.025024
14,5569,marginal,yes,no,11,5,20,Ċ,0.024658
14,5569,marginal,yes,no,12,1,0,<|im_start|>,0.378906
14,5569,marginal,yes,no,12,2,133,Ċ,0.138672
14,5569,marginal,yes,no,12,3,130,Ċ,0.059814
14,5569,marginal,yes,no,12,4,12,'.,0.048584
14,5569,marginal,yes,no,12,5,11,no,0.042725
14,5569,marginal,yes,no,13,1,0,<|im_start|>,0.621094
14,5569,marginal,yes,no,13,2,133,Ċ,0.053955
14,5569,marginal,yes,no,13,3,130,Ċ,0.050781
14,5569,marginal,yes,no,13,4,132,assistant,0.039795
14,5569,marginal,yes,no,13,5,20,Ċ,0.037598
14,5569,marginal,yes,no,14,1,0,<|im_start|>,0.494141
14,5569,marginal,yes,no,14,2,133,Ċ,0.132812
14,5569,marginal,yes,no,14,3,130,Ċ,0.091309
14,5569,marginal,yes,no,14,4,131,<|im_start|>,0.032227
14,5569,marginal,yes,no,14,5,129,<|im_end|>,0.031494
14,5569,marginal,yes,no,15,1,0,<|im_start|>,0.445312
14,5569,marginal,yes,no,15,2,133,Ċ,0.112305
14,5569,marginal,yes,no,15,3,130,Ċ,0.085938
14,5569,marginal,yes,no,15,4,23,Ċ,0.045166
14,5569,marginal,yes,no,15,5,20,Ċ,0.029541
14,5569,marginal,yes,no,16,1,0,<|im_start|>,0.147461
14,5569,marginal,yes,no,16,2,133,Ċ,0.122070
14,5569,marginal,yes,no,16,3,130,Ċ,0.072754
14,5569,marginal,yes,no,16,4,20,Ċ,0.067871
14,5569,marginal,yes,no,16,5,15,.,0.066895
14,5569,marginal,yes,no,17,1,0,<|im_start|>,0.335938
14,5569,marginal,yes,no,17,2,133,Ċ,0.108887
14,5569,marginal,yes,no,17,3,20,Ċ,0.094238
14,5569,marginal,yes,no,17,4,12,'.,0.059326
14,5569,marginal,yes,no,17,5,130,Ċ,0.058105
14,5569,marginal,yes,no,18,1,0,<|im_start|>,0.235352
14,5569,marginal,yes,no,18,2,133,Ċ,0.171875
14,5569,marginal,yes,no,18,3,130,Ċ,0.099609
14,5569,marginal,yes,no,18,4,20,Ċ,0.061035
14,5569,marginal,yes,no,18,5,12,'.,0.054932
14,5569,marginal,yes,no,19,1,0,<|im_start|>,0.289062
14,5569,marginal,yes,no,19,2,133,Ċ,0.126953
14,5569,marginal,yes,no,19,3,12,'.,0.053955
14,5569,marginal,yes,no,19,4,130,Ċ,0.037109
14,5569,marginal,yes,no,19,5,7,yes,0.035889
14,5569,marginal,yes,no,20,1,0,<|im_start|>,0.416016
14,5569,marginal,yes,no,20,2,133,Ċ,0.100098
14,5569,marginal,yes,no,20,3,130,Ċ,0.041748
14,5569,marginal,yes,no,20,4,12,'.,0.032471
14,5569,marginal,yes,no,20,5,14,Ġexplanation,0.026733
14,5569,marginal,yes,no,21,1,133,Ċ,0.118164
14,5569,marginal,yes,no,21,2,7,yes,0.089355
14,5569,marginal,yes,no,21,3,18,.,0.076172
14,5569,marginal,yes,no,21,4,0,<|im_start|>,0.068848
14,5569,marginal,yes,no,21,5,14,Ġexplanation,0.065918
14,5569,marginal,yes,no,22,1,0,<|im_start|>,0.302734
14,5569,marginal,yes,no,22,2,7,yes,0.085938
14,5569,marginal,yes,no,22,3,133,Ċ,0.073242
14,5569,marginal,yes,no,22,4,11,no,0.072266
14,5569,marginal,yes,no,22,5,8,',0.048096
14,5569,marginal,yes,no,23,1,0,<|im_start|>,0.304688
14,5569,marginal,yes,no,23,2,133,Ċ,0.125977
14,5569,marginal,yes,no,23,3,128,?,0.112305
14,5569,marginal,yes,no,23,4,132,assistant,0.088867
14,5569,marginal,yes,no,23,5,130,Ċ,0.039795
14,5569,marginal,yes,no,24,1,128,?,0.192383
14,5569,marginal,yes,no,24,2,0,<|im_start|>,0.187500
14,5569,marginal,yes,no,24,3,133,Ċ,0.140625
14,5569,marginal,yes,no,24,4,132,assistant,0.082031
14,5569,marginal,yes,no,24,5,126,Ġscore,0.054688
14,5569,marginal,yes,no,25,1,0,<|im_start|>,0.507812
14,5569,marginal,yes,no,25,2,133,Ċ,0.138672
14,5569,marginal,yes,no,25,3,7,yes,0.074219
14,5569,marginal,yes,no,25,4,132,assistant,0.035400
14,5569,marginal,yes,no,25,5,11,no,0.032471
14,5569,marginal,yes,no,26,1,0,<|im_start|>,0.312500
14,5569,marginal,yes,no,26,2,133,Ċ,0.125977
14,5569,marginal,yes,no,26,3,128,?,0.093750
14,5569,marginal,yes,no,26,4,121,Ġless,0.047607
14,5569,marginal,yes,no,26,5,7,yes,0.039795
14,5569,marginal,yes,no,27,1,0,<|im_start|>,0.245117
14,5569,marginal,yes,no,27,2,133,Ċ,0.139648
14,5569,marginal,yes,no,27,3,18,.,0.094727
14,5569,marginal,yes,no,27,4,11,no,0.087891
14,5569,marginal,yes,no,27,5,7,yes,0.084961
14,5569,marginal,yes,no,28,1,0,<|im_start|>,0.414062
14,5569,marginal,yes,no,28,2,133,Ċ,0.117188
14,5569,marginal,yes,no,28,3,132,assistant,0.082031
14,5569,marginal,yes,no,28,4,128,?,0.065918
14,5569,marginal,yes,no,28,5,11,no,0.054199
14,5569,marginal,yes,no,29,1,0,<|im_start|>,0.451172
14,5569,marginal,yes,no,29,2,7,yes,0.098633
14,5569,marginal,yes,no,29,3,133,Ċ,0.086914
14,5569,marginal,yes,no,29,4,132,assistant,0.067871
14,5569,marginal,yes,no,29,5,11,no,0.027222
14,5569,marginal,yes,no,30,1,0,<|im_start|>,0.416016
14,5569,marginal,yes,no,30,2,11,no,0.130859
14,5569,marginal,yes,no,30,3,133,Ċ,0.114746
14,5569,marginal,yes,no,30,4,7,yes,0.094727
14,5569,marginal,yes,no,30,5,132,assistant,0.064453
14,5569,marginal,yes,no,31,1,7,yes,0.177734
14,5569,marginal,yes,no,31,2,2,Ċ,0.151367
14,5569,marginal,yes,no,31,3,11,no,0.124512
14,5569,marginal,yes,no,31,4,9,Ġor,0.107422
14,5569,marginal,yes,no,31,5,132,assistant,0.060303
14,5569,marginal,yes,no,32,1,2,Ċ,0.226562
14,5569,marginal,yes,no,32,2,11,no,0.184570
14,5569,marginal,yes,no,32,3,9,Ġor,0.173828
14,5569,marginal,yes,no,32,4,7,yes,0.121582
14,5569,marginal,yes,no,32,5,133,Ċ,0.032227
14,5569,marginal,yes,no,33,1,2,Ċ,0.332031
14,5569,marginal,yes,no,33,2,9,Ġor,0.211914
14,5569,marginal,yes,no,33,3,11,no,0.094727
14,5569,marginal,yes,no,33,4,7,yes,0.055664
14,5569,marginal,yes,no,33,5,25,Ġa,0.037354
14,5569,marginal,yes,no,34,1,133,Ċ,0.251953
14,5569,marginal,yes,no,34,2,9,Ġor,0.195312
14,5569,marginal,yes,no,34,3,2,Ċ,0.155273
14,5569,marginal,yes,no,34,4,132,assistant,0.111328
14,5569,marginal,yes,no,34,5,131,<|im_start|>,0.036865
14,5569,marginal,yes,no,35,1,133,Ċ,0.247070
14,5569,marginal,yes,no,35,2,9,Ġor,0.204102
14,5569,marginal,yes,no,35,3,2,Ċ,0.203125
14,5569,marginal,yes,no,35,4,132,assistant,0.086914
14,5569,marginal,yes,no,35,5,131,<|im_start|>,0.026001
15,7025,backadj,yes,no,0,1,134,Ċ,0.279297
15,7025,backadj,yes,no,0,2,131,Ċ,0.081543
15,7025,backadj,yes,no,0,3,133,assistant,0.036865
15,7025,backadj,yes,no,0,4,129,?,0.032715
15,7025,backadj,yes,no,0,5,3,Answer,0.030762
15,7025,backadj,yes,no,1,1,131,Ċ,0.144531
15,7025,backadj,yes,no,1,2,134,Ċ,0.137695
15,7025,backadj,yes,no,1,3,133,assistant,0.069824
15,7025,backadj,yes,no,1,4,132,<|im_start|>,0.043213
15,7025,backadj,yes,no,1,5,129,?,0.038574
15,7025,backadj,yes,no,2,1,134,Ċ,0.184570
15,7025,backadj,yes,no,2,2,133,assistant,0.174805
15,7025,backadj,yes,no,2,3,131,Ċ,0.142578
15,7025,backadj,yes,no,2,4,132,<|im_start|>,0.059814
15,7025,backadj,yes,no,2,5,129,?,0.024414
15,7025,backadj,yes,no,3,1,0,<|im_start|>,0.574219
15,7025,backadj,yes,no,3,2,23,Ċ,0.074707
15,7025,backadj,yes,no,3,3,131,Ċ,0.046143
15,7025,backadj,yes,no,3,4,134,Ċ,0.045166
15,7025,backadj,yes,no,3,5,133,assistant,0.039795
15,7025,backadj,yes,no,4,1,0,<|im_start|>,0.718750
15,7025,backadj,yes,no,4,2,133,assistant,0.067383
15,7025,backadj,yes,no,4,3,134,Ċ,0.037354
15,7025,backadj,yes,no,4,4,131,Ċ,0.032227
15,7025,backadj,yes,no,4,5,23,Ċ,0.023193
15,7025,backadj,yes,no,5,1,0,<|im_start|>,0.789062
15,7025,backadj,yes,no,5,2,134,Ċ,0.066406
15,7025,backadj,yes,no,5,3,133,assistant,0.039551
15,7025,backadj,yes,no,5,4,132,<|im_start|>,0.021362
15,7025,backadj,yes,no,5,5,3,Answer,0.010742
15,7025,backadj,yes,no,6,1,0,<|im_start|>,0.593750
15,7025,backadj,yes,no,6,2,134,Ċ,0.057617
15,7025,backadj,yes,no,6,3,23,Ċ,0.046143
15,7025,backadj,yes,no,6,4,133,assistant,0.043213
15,7025,backadj,yes,no,6,5,131,Ċ,0.030029
15,7025,backadj,yes,no,7,1,0,<|im_start|>,0.628906
15,7025,backadj,yes,no,7,2,134,Ċ,0.078613
15,7025,backadj,yes,no,7,3,133,assistant,0.026367
15,7025,backadj,yes,no,7,4,23,Ċ,0.023804
15,7025,backadj,yes,no,7,5,3,Answer,0.023682
15,7025,backadj,yes,no,8,1,0,<|im_start|>,0.396484
15,7025,backadj,yes,no,8,2,20,Ċ,0.107910
15,7025,backadj,yes,no,8,3,131,Ċ,0.068848
15,7025,backadj,yes,no,8,4,134,Ċ,0.065430
15,7025,backadj,yes,no,8,5,133,assistant,0.043457
15,7025,backadj,yes,no,9,1,0,<|im_start|>,0.621094
15,7025,backadj,yes,no,9,2,134,Ċ,0.086426
15,7025,backadj,yes,no,9,3,131,Ċ,0.067871
15,7025,backadj,yes,no,9,4,133,assistant,0.044189
15,7025,backadj,yes,no,9,5,20,Ċ,0.035645
15,7025,backadj,yes,no,10,1,0,<|im_start|>,0.410156
15,7025,backadj,yes,no,10,2,134,Ċ,0.140625
15,7025,backadj,yes,no,10,3,20,Ċ,0.083008
15,7025,backadj,yes,no,10,4,131,Ċ,0.082520
15,7025,backadj,yes,no,10,5,23,Ċ,0.034180
15,7025,backadj,yes,no,11,1,0,<|im_start|>,0.488281
15,7025,backadj,yes,no,11,2,134,Ċ,0.141602
15,7025,backadj,yes,no,11,3,131,Ċ,0.041016
15,7025,backadj,yes,no,11,4,20,Ċ,0.023193
15,7025,backadj,yes,no,11,5,133,assistant,0.022705
15,7025,backadj,yes,no,12,1,0,<|im_start|>,0.376953
15,7025,backadj,yes,no,12,2,134,Ċ,0.143555
15,7025,backadj,yes,no,12,3,131,Ċ,0.065918
15,7025,backadj,yes,no,12,4,12,'.,0.048584
15,7025,backadj,yes,no,12,5,11,no,0.045654
15,7025,backadj,yes,no,13,1,0,<|im_start|>,0.617188
15,7025,backadj,yes,no,13,2,131,Ċ,0.061279
15,7025,backadj,yes,no,13,3,134,Ċ,0.054199
15,7025,backadj,yes,no,13,4,133,assistant,0.039551
15,7025,backadj,yes,no,13,5,20,Ċ,0.034424
15,7025,backadj,yes,no,14,1,0,<|im_start|>,0.500000
15,7025,backadj,yes,no,14,2,134,Ċ,0.134766
15,7025,backadj,yes,no,14,3,131,Ċ,0.084961
15,7025,backadj,yes,no,14,4,130,<|im_end|>,0.032471
15,7025,backadj,yes,no,14,5,132,<|im_start|>,0.031738
15,7025,backadj,yes,no,15,1,0,<|im_start|>,0.421875
15,7025,backadj,yes,no,15,2,134,Ċ,0.118164
15,7025,backadj,yes,no,15,3,131,Ċ,0.086426
15,7025,backadj,yes,no,15,4,23,Ċ,0.044922
15,7025,backadj,yes,no,15,5,20,Ċ,0.032715
15,7025,backadj,yes,no,16,1,0,<|im_start|>,0.147461
15,7025,backadj,yes,no,16,2,134,Ċ,0.114258
15,7025,backadj,yes,no,16,3,131,Ċ,0.097656
15,7025,backadj,yes,no,16,4,15,.,0.069336
15,7025,backadj,yes,no,16,5,20,Ċ,0.064941
15,7025,backadj,yes,no,17,1,0,<|im_start|>,0.363281
15,7025,backadj,yes,no,17,2,134,Ċ,0.101074
15,7025,backadj,yes,no,17,3,20,Ċ,0.088379
15,7025,backadj,yes,no,17,4,12,'.,0.057129
15,7025,backadj,yes,no,17,5,23,Ċ,0.053711
15,7025,backadj,yes,no,18,1,0,<|im_start|>,0.248047
15,7025,backadj,yes,no,18,2,134,Ċ,0.159180
15,7025,backadj,yes,no,18,3,131,Ċ,0.093262
15,7025,backadj,yes,no,18,4,20,Ċ,0.060059
15,7025,backadj,yes,no,18,5,12,'.,0.048828
15,7025,backadj,yes,no,19,1,0,<|im_start|>,0.285156
15,7025,backadj,yes,no,19,2,134,Ċ,0.129883
15,7025,backadj,yes,no,19,3,12,'.,0.052979
15,7025,backadj,yes,no,19,4,7,yes,0.033447
15,7025,backadj,yes,no,19,5,131,Ċ,0.031494
15,7025,backadj,yes,no,20,1,0,<|im_start|>,0.419922
15,7025,backadj,yes,no,20,2,134,Ċ,0.094238
15,7025,backadj,yes,no,20,3,131,Ċ,0.036377
15,7025,backadj,yes,no,20,4,12,'.,0.035645
15,7025,backadj,yes,no,20,5,14,Ġexplanation,0.025635
15,7025,backadj,yes,no,21,1,134,Ċ,0.107910
15,7025,backadj,yes,no,21,2,7,yes,0.084473
15,7025,backadj,yes,no,21,3,18,.,0.074219
15,7025,backadj,yes,no,21,4,0,<|im_start|>,0.070312
15,7025,backadj,yes,no,21,5,11,no,0.066895
15,7025,backadj,yes,no,22,1,0,<|im_start|>,0.324219
15,7025,backadj,yes,no,22,2,7,yes,0.087891
15,7025,backadj,yes,no,22,3,134,Ċ,0.072754
15,7025,backadj,yes,no,22,4,11,no,0.068359
15,7025,backadj,yes,no,22,5,8,',0.044434
15,7025,backadj,yes,no,23,1,0,<|im_start|>,0.306641
15,7025,backadj,yes,no,23,2,134,Ċ,0.127930
